,ID,Date,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Year,Week,Month,WeekDay,Dead_hour,Rush_hour,day_night,Humidity_high,Temperature_high,Weather_bad,Ideal,Humidex,Visibility_cat,Rain_cat,Snow_cat,Weather_State,Date_tmp,Prev Month y,Visibility_dist,Weather_stat&visb_dist,Weather&visb,Sky_State,Temp_State,GBL_Forecast,Temperature lag1,Rainfall lag1,Visibility  lag1,Wind speed lag1,Weather_State lag1,Humidity lag1,Rush_hour lag1,Dead_hour lag1,Ideal lag1,Dew point temperature(C) lag1,y
811,6571,2018-03-24,19,7.7,80,2.8,234,4.4,0.05,0.0,0.0,1,0,1,2018,12,3,5,0.0,0.36787944117144233,0,1,0,1,0,6.789707292285765,0,0,0,7,2018-03,663.0895833333333,2,14,38.18724780750391,5,2,10,7.1,0.0,203.0,3.3,7.0,83.0,0.1353352832366127,0.0,0.0,4.4,462.4166666666667
812,6572,2018-03-24,20,7.1,83,3.3,203,4.4,0.0,0.0,0.0,1,0,1,2018,12,3,5,0.0,0.1353352832366127,0,1,0,1,0,6.189707292285765,0,0,0,7,2018-03,663.0895833333333,2,14,37.19244185329251,5,2,10,6.7,0.0,193.0,2.8,7.0,84.0,0.049787068367863944,0.0,0.0,4.1,363.25000508626306
813,6573,2018-03-24,21,6.7,84,2.8,193,4.1,0.0,0.0,0.0,1,0,1,2018,12,3,5,0.0,0.049787068367863944,0,1,0,1,0,5.692620639282202,0,0,0,7,2018-03,663.0895833333333,2,14,36.8388313223342,5,2,10,6.5,0.0,167.0,2.3,7.0,85.0,0.01831563888873418,1.522997974471263e-08,1.0,4.1,331.58333333333337
814,6574,2018-03-24,22,6.5,85,2.3,167,4.1,0.0,0.0,0.0,1,0,1,2018,12,3,5,1.522997974471263e-08,0.01831563888873418,0,1,0,1,1,5.492620639282202,0,0,0,7,2018-03,663.0895833333333,2,14,35.82595668691729,5,2,10,6.4,0.0,155.0,2.3,7.0,85.0,0.006737946999085467,5.602796437537268e-09,1.0,4.0,348.00000508626306
815,6575,2018-03-24,23,6.4,85,2.3,155,4.0,0.0,0.0,0.0,1,0,1,2018,12,3,5,5.602796437537268e-09,0.006737946999085467,0,1,0,1,1,5.36066555981009,0,0,0,7,2018-03,663.0895833333333,2,14,35.30397581843473,5,2,10,6.4,0.0,171.0,1.4,7.0,84.0,0.0,0.01831563888873418,1.0,3.8,311.0833384195964
816,6576,2018-03-25,0,6.4,84,1.4,171,3.8,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.01831563888873418,0.0,0,1,0,1,1,5.297359345033604,0,0,0,7,2018-03,663.0895833333333,2,14,35.99164489551862,5,2,10,6.4,0.0,186.0,1.2,7.0,82.0,0.0,0.049787068367863944,1.0,3.5,277.6666717529297
817,6577,2018-03-25,1,6.4,82,1.2,186,3.5,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.049787068367863944,0.0,0,1,0,1,1,5.203893155184916,0,0,0,7,2018-03,663.0895833333333,2,14,36.58022671599241,5,2,10,6.0,0.0,198.0,1.3,7.0,82.0,0.0,0.1353352832366127,1.0,3.1,229.6666717529297
818,6578,2018-03-25,2,6.0,82,1.3,198,3.1,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.1353352832366127,0.0,0,1,0,1,1,4.682012463898184,0,0,0,7,2018-03,663.0895833333333,2,14,37.01786921486175,5,2,10,5.5,0.0,186.0,0.9,7.0,83.0,0.0,0.36787944117144233,1.0,2.8,154.50000254313153
819,6579,2018-03-25,3,5.5,83,0.9,186,2.8,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.36787944117144233,0.0,0,1,0,1,1,4.092619593888359,0,0,0,7,2018-03,663.0895833333333,2,14,36.58022671599241,5,2,10,5.3,0.0,200.0,1.0,7.0,82.0,0.0,1.0,1.0,2.4,105.5833346048991
820,6580,2018-03-25,4,5.3,82,1.0,200,2.4,0.0,0.0,0.0,1,0,1,2018,12,3,6,1.0,0.0,0,1,0,1,1,3.776064457724518,0,0,0,7,2018-03,663.0895833333333,2,14,37.08822156583626,5,2,10,5.0,0.0,200.0,0.7,7.0,83.0,0.0,0.36787944117144233,1.0,2.3,64.41666793823242
821,6581,2018-03-25,5,5.0,83,0.7,200,2.3,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.36787944117144233,0.0,0,1,0,1,1,3.4473892529129593,0,0,0,7,2018-03,663.0895833333333,2,14,37.08822156583626,5,2,10,4.6,0.0,193.0,0.7,6.0,84.0,0.1353352832366127,0.0,1.0,2.1,45.08333396911621
822,6582,2018-03-25,6,4.6,84,0.7,193,2.1,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.1353352832366127,1,1,0,1,1,2.9905878552873046,0,0,0,6,2018-03,663.0895833333333,2,12,31.576141133429314,1,2,2,4.7,0.0,198.0,1.3,6.0,82.0,0.36787944117144233,0.0,1.0,1.8,80.75
823,6583,2018-03-25,7,4.7,82,1.3,198,1.8,0.02,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.36787944117144233,1,1,0,1,1,3.0067428693450235,0,0,0,6,2018-03,663.0895833333333,2,12,31.729602184167213,1,2,2,5.0,0.0,203.0,1.1,6.0,79.0,1.0,0.0,1.0,1.6,121.08333587646484
824,6584,2018-03-25,8,5.0,79,1.1,203,1.6,0.23,0.0,0.0,1,0,1,2018,12,3,6,0.0,1.0,1,1,0,1,1,3.251739074766128,0,0,0,6,2018-03,663.0895833333333,2,12,31.879235874250725,1,2,2,6.3,0.0,218.0,1.3,5.0,73.0,0.36787944117144233,0.0,1.0,1.8,300.08333333333337
825,6585,2018-03-25,9,6.3,73,1.3,218,1.8,0.79,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.36787944117144233,1,1,0,1,1,4.606742869345023,0,0,0,5,2018-03,663.0895833333333,2,10,26.922475313945444,1,2,2,8.4,0.0,229.0,1.8,4.0,65.0,0.1353352832366127,0.0,1.0,2.1,328.75000254313153
826,6586,2018-03-25,10,8.4,65,1.8,229,2.1,1.67,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.1353352832366127,1,0,0,1,1,6.790587855287305,0,0,0,4,2018-03,663.0895833333333,2,8,21.73488801421696,1,2,2,10.7,0.0,261.0,2.0,15.0,56.0,0.0,0.0,1.0,2.2,356.00000254313153
827,6587,2018-03-25,11,10.7,56,2.0,261,2.2,2.27,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.0,1,0,0,1,1,9.118897396411327,1,0,0,15,2018-03,663.0895833333333,2,30,83.46780610984041,1,1,1,12.7,0.0,321.0,1.3,15.0,45.0,0.0,0.0,1.0,1.0,531.3333384195964
828,6588,2018-03-25,12,12.7,45,1.3,321,1.0,2.63,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.0,1,0,0,1,1,10.79092523906591,1,0,0,15,2018-03,663.0895833333333,2,30,86.57161684695023,1,1,1,14.6,0.0,315.0,1.9,15.0,38.0,0.006737946999085467,0.0,1.0,0.4,631.3333435058594
829,6589,2018-03-25,13,14.6,38,1.9,315,0.4,2.75,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.006737946999085467,1,0,0,1,1,12.536242795654148,1,0,0,15,2018-03,663.0895833333333,2,30,86.2885895823845,1,1,1,16.1,0.0,315.0,2.4,15.0,37.0,0.01831563888873418,0.0,1.0,1.3,740.0833435058594
830,6590,2018-03-25,14,16.1,37,2.4,315,1.3,2.62,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.01831563888873418,1,0,0,1,1,14.270552560353664,1,0,0,15,2018-03,663.0895833333333,2,30,86.2885895823845,1,1,1,16.7,0.0,265.0,3.1,15.0,38.0,0.049787068367863944,0.0,0.0,2.2,776.0833435058594
831,6591,2018-03-25,15,16.7,38,3.1,265,2.2,2.27,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.049787068367863944,1,0,0,1,0,15.118897396411327,1,0,0,15,2018-03,663.0895833333333,2,30,83.69594738979333,1,1,1,16.5,0.0,366.0,3.1,16.0,39.0,0.1353352832366127,0.0,0.0,2.4,741.3333384195964
832,6592,2018-03-25,16,16.5,39,3.1,366,2.4,1.91,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.1353352832366127,1,0,0,1,0,14.976064457724519,1,0,0,16,2018-03,663.0895833333333,2,32,94.44213333442185,1,1,1,15.8,0.0,481.0,2.3,16.0,40.0,0.36787944117144233,0.0,1.0,2.2,774.1666666666667
833,6593,2018-03-25,17,15.8,40,2.3,481,2.2,1.28,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.36787944117144233,1,0,0,0,1,14.218897396411329,2,0,0,16,2018-03,663.0895833333333,3,48,98.81387632169218,2,1,2,14.4,0.0,596.0,2.7,17.0,44.0,1.0,0.0,1.0,2.2,970.6666870117188
834,6594,2018-03-25,18,14.4,44,2.7,596,2.2,0.6,0.0,0.0,1,0,1,2018,12,3,6,0.0,1.0,1,0,0,0,1,12.81889739641133,2,0,0,17,2018-03,663.0895833333333,3,51,108.63409134011096,2,1,2,12.6,0.0,384.0,2.5,19.0,59.0,0.36787944117144233,0.0,1.0,4.7,649.1666768391927
835,6595,2018-03-25,19,12.6,59,2.5,384,4.7,0.08,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.36787944117144233,0,0,0,0,1,11.78864999203352,1,0,0,19,2018-03,663.0895833333333,2,38,113.06220849916681,5,1,5,10.7,0.0,236.0,2.8,19.0,70.0,0.1353352832366127,0.0,0.0,5.4,621.1666768391927
836,6596,2018-03-25,20,10.7,70,2.8,236,5.4,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.1353352832366127,0,0,0,1,0,10.126909929545523,0,0,0,19,2018-03,663.0895833333333,2,38,103.8128042954866,5,1,5,9.8,0.0,219.0,2.2,7.0,74.0,0.049787068367863944,0.0,1.0,5.3,579.4166666666667
837,6597,2018-03-25,21,9.8,74,2.2,219,5.3,0.0,0.0,0.0,1,0,1,2018,12,3,6,0.0,0.049787068367863944,0,1,0,1,1,9.192228481977077,0,0,0,7,2018-03,663.0895833333333,2,14,37.72350210871551,5,2,10,8.8,0.0,203.0,2.0,7.0,79.0,0.01831563888873418,1.522997974471263e-08,1.0,5.3,414.4166666666667
838,6598,2018-03-25,22,8.8,79,2.0,203,5.3,0.0,0.0,0.0,1,0,1,2018,12,3,6,1.522997974471263e-08,0.01831563888873418,0,1,0,1,1,8.192228481977077,0,0,0,7,2018-03,663.0895833333333,2,14,37.19244185329251,5,2,10,8.0,0.0,196.0,1.3,7.0,82.0,0.006737946999085467,5.602796437537268e-09,1.0,5.1,394.0
839,6599,2018-03-25,23,8.0,82,1.3,196,5.1,0.0,0.0,0.0,1,0,1,2018,12,3,6,5.602796437537268e-09,0.006737946999085467,0,1,0,1,1,7.323514638445526,0,0,0,7,2018-03,663.0895833333333,2,14,36.94680261461362,5,2,10,7.1,0.0,185.0,2.3,7.0,84.0,0.0,0.01831563888873418,1.0,4.5,264.9166666666667
840,6600,2018-03-26,0,7.1,84,2.3,185,4.5,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.01831563888873418,0.0,0,1,0,1,1,6.222480436741941,0,0,0,7,2018-03,663.0895833333333,2,14,36.54249077554827,5,2,10,6.3,0.0,153.0,1.8,7.0,87.0,0.0,0.049787068367863944,1.0,4.2,203.25000254313153
841,6601,2018-03-26,1,6.3,87,1.8,153,4.2,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.049787068367863944,0.0,0,1,0,1,1,5.324778532824769,0,0,0,7,2018-03,663.0895833333333,2,14,35.21306544974705,5,2,10,5.4,0.0,89.0,1.5,7.0,95.0,0.0,0.1353352832366127,1.0,4.6,131.00000254313153
842,6602,2018-03-26,2,5.4,95,1.5,89,4.6,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.1353352832366127,0.0,0,1,0,1,1,4.555460952385404,0,0,0,7,2018-03,663.0895833333333,1,7,31.420454588124976,5,2,10,5.5,0.0,72.0,1.6,7.0,96.0,0.0,0.36787944117144233,1.0,4.9,94.91666793823242
843,6603,2018-03-26,3,5.5,96,1.6,72,4.9,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.36787944117144233,0.0,0,1,0,1,1,4.755658281918094,0,0,0,7,2018-03,663.0895833333333,1,7,29.936662833112386,5,2,10,5.5,0.0,53.0,2.0,7.0,96.0,0.0,1.0,1.0,4.9,61.58333460489909
844,6604,2018-03-26,4,5.5,96,2.0,53,4.9,0.0,0.0,0.0,1,0,1,2018,13,3,0,1.0,0.0,0,1,0,1,1,4.755658281918094,0,0,0,7,2018-03,663.0895833333333,1,7,27.792043394864855,5,2,10,5.4,0.0,38.0,1.5,7.0,97.0,0.0,0.36787944117144233,1.0,4.9,41.166666984558105
845,6605,2018-03-26,5,5.4,97,1.5,38,4.9,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.36787944117144233,0.0,0,1,0,1,1,4.655658281918094,0,0,0,7,2018-03,663.0895833333333,1,7,25.4631031180847,5,2,10,5.7,0.0,80.0,0.5,6.0,97.0,0.1353352832366127,0.0,1.0,5.2,65.66666730244955
846,6606,2018-03-26,6,5.7,97,0.5,80,5.2,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.1353352832366127,1,1,0,1,1,5.057763782095154,0,0,0,6,2018-03,663.0895833333333,1,6,26.292159808043287,1,2,2,6.0,0.0,94.0,0.6,6.0,96.0,0.36787944117144233,0.0,1.0,5.4,161.1666692097982
847,6607,2018-03-26,7,6.0,96,0.6,94,5.4,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.36787944117144233,1,1,0,1,1,5.4269099295455225,0,0,0,6,2018-03,663.0895833333333,1,6,27.259768693620025,1,2,2,6.4,0.0,117.0,1.4,6.0,90.0,1.0,0.0,1.0,4.8,370.5833435058594
848,6608,2018-03-26,8,6.4,90,1.4,117,4.8,0.13,0.0,0.0,1,0,1,2018,13,3,0,0.0,1.0,1,1,0,1,1,5.622048713960517,0,0,0,6,2018-03,663.0895833333333,2,12,28.573043608786538,1,2,2,7.6,0.0,147.0,0.7,5.0,82.0,0.36787944117144233,0.0,1.0,4.7,1071.7500101725261
849,6609,2018-03-26,9,7.6,82,0.7,147,4.7,0.55,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.36787944117144233,1,1,0,1,1,6.788649992033521,0,0,0,5,2018-03,663.0895833333333,2,10,24.952162933893682,1,2,2,10.0,0.0,187.0,1.0,4.0,70.0,0.1353352832366127,0.0,1.0,4.7,895.5833536783855
850,6610,2018-03-26,10,10.0,70,1.0,187,4.7,1.57,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.1353352832366127,1,0,0,1,1,9.18864999203352,0,0,0,4,2018-03,663.0895833333333,2,8,20.924434467418347,1,2,2,12.6,0.0,281.0,2.4,15.0,60.0,0.0,0.0,1.0,5.0,252.83333587646484
851,6611,2018-03-26,11,12.6,60,2.4,281,5.0,2.23,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.0,1,0,0,1,1,11.889479865156542,1,0,0,15,2018-03,663.0895833333333,2,30,84.57532004000618,1,1,1,14.6,0.0,348.0,2.5,15.0,53.0,0.0,0.0,1.0,5.1,467.75000508626306
852,6612,2018-03-26,12,14.6,53,2.5,348,5.1,2.65,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.0,1,0,0,1,1,13.923514638445525,1,0,0,15,2018-03,663.0895833333333,2,30,87.78303719661712,1,1,1,16.0,0.0,459.0,2.5,15.0,47.0,0.006737946999085467,0.0,1.0,4.6,554.0833435058594
853,6613,2018-03-26,13,16.0,47,2.5,459,4.6,2.8,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.006737946999085467,1,0,0,1,1,15.155460952385404,2,0,0,15,2018-03,663.0895833333333,3,45,91.93575315090818,2,1,2,17.4,0.0,520.0,2.9,15.0,39.0,0.01831563888873418,0.0,0.0,3.2,723.4166666666667
854,6614,2018-03-26,14,17.4,39,2.9,520,3.2,2.7,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.01831563888873418,1,0,0,1,0,16.112192244048764,2,0,0,15,2018-03,663.0895833333333,3,45,93.8074321736321,2,1,2,17.6,0.0,985.0,3.6,15.0,33.0,0.049787068367863944,0.0,0.0,1.1,763.6666768391927
855,6615,2018-03-26,15,17.6,33,3.6,985,1.1,2.44,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.049787068367863944,1,0,0,1,0,15.7172960759335,3,0,0,15,2018-03,663.0895833333333,3,45,103.38962461758133,2,1,2,17.7,0.0,897.0,3.4,16.0,33.0,0.1353352832366127,0.0,0.0,1.2,874.1666666666667
856,6616,2018-03-26,16,17.7,33,3.4,897,1.2,1.96,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.1353352832366127,1,0,0,1,0,15.843838189935427,3,0,0,16,2018-03,663.0895833333333,3,48,108.78489379294074,2,1,2,17.1,0.0,1075.0,3.3,16.0,31.0,0.36787944117144233,0.0,0.0,-0.1,1052.9166768391929
857,6617,2018-03-26,17,17.1,31,3.3,1075,-0.1,1.33,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.36787944117144233,1,0,0,0,0,14.911874979910015,3,0,0,16,2018-03,663.0895833333333,4,64,111.68121504898821,5,1,5,16.0,0.0,1138.0,2.9,17.0,33.0,1.0,0.0,0.0,-0.2,1381.0000101725261
858,6618,2018-03-26,18,16.0,33,2.9,1138,-0.2,0.6,0.0,0.0,1,0,1,2018,13,3,0,0.0,1.0,1,0,0,0,0,13.787484799628386,3,0,0,17,2018-03,663.0895833333333,4,68,119.6294694496667,1,1,1,14.3,0.0,1247.0,3.1,19.0,37.0,0.36787944117144233,0.0,0.0,-0.2,1838.9166666666667
859,6619,2018-03-26,19,14.3,37,3.1,1247,-0.2,0.1,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.36787944117144233,0,0,0,0,0,12.087484799628387,4,0,0,19,2018-03,663.0895833333333,4,76,135.4414229679207,5,1,5,12.9,0.0,1047.0,2.8,19.0,42.0,0.1353352832366127,0.0,0.0,0.2,1349.3333536783855
860,6620,2018-03-26,20,12.9,42,2.8,1047,0.2,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.1353352832366127,0,0,0,0,0,10.786008570220826,3,0,0,19,2018-03,663.0895833333333,4,76,132.1200000065402,5,1,5,11.6,0.0,693.0,1.5,19.0,54.0,0.049787068367863944,0.0,1.0,2.5,906.2500203450521
861,6621,2018-03-26,21,11.6,54,1.5,693,2.5,0.0,0.0,0.0,1,0,1,2018,13,3,0,0.0,0.049787068367863944,0,0,0,0,1,10.104924048771561,3,0,0,19,2018-03,663.0895833333333,3,57,124.27956998460816,2,1,2,10.7,0.0,600.0,1.4,19.0,58.0,0.01831563888873418,1.522997974471263e-08,1.0,2.7,782.4166666666667
862,6622,2018-03-26,22,10.7,58,1.4,600,2.7,0.0,0.0,0.0,1,0,1,2018,13,3,0,1.522997974471263e-08,0.01831563888873418,0,0,0,0,1,9.26320056635705,2,0,0,19,2018-03,663.0895833333333,3,57,121.54166344910678,2,1,2,9.8,0.0,535.0,0.6,7.0,62.0,0.006737946999085467,5.602796437537268e-09,1.0,2.8,686.5833536783855
863,6623,2018-03-26,23,9.8,62,0.6,535,2.8,0.0,0.0,0.0,1,0,1,2018,13,3,0,5.602796437537268e-09,0.006737946999085467,0,0,0,0,1,8.392619593888359,2,0,0,7,2018-03,663.0895833333333,3,21,43.975867228272044,2,2,4,9.0,0.0,426.0,1.1,7.0,68.0,0.0,0.01831563888873418,1.0,3.3,422.00000508626306
864,6624,2018-03-27,0,9.0,68,1.1,426,3.3,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.01831563888873418,0.0,0,0,0,0,1,7.7425648959484,1,0,0,7,2018-03,663.0895833333333,3,21,42.3810754238856,2,2,4,8.7,0.0,398.0,0.9,7.0,70.0,0.0,0.049787068367863944,1.0,3.5,294.0833384195964
865,6625,2018-03-27,1,8.7,70,0.9,398,3.5,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.049787068367863944,0.0,0,0,0,1,1,7.503893155184915,1,0,0,7,2018-03,663.0895833333333,2,14,41.90516403699107,5,2,10,8.3,0.0,394.0,0.8,7.0,70.0,0.0,0.1353352832366127,1.0,3.1,225.58333587646484
866,6626,2018-03-27,2,8.3,70,0.8,394,3.1,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.1353352832366127,0.0,0,0,0,1,1,6.982012463898185,1,0,0,7,2018-03,663.0895833333333,2,14,41.834456365085536,5,2,10,8.1,0.0,378.0,0.9,7.0,71.0,0.0,0.36787944117144233,1.0,3.1,164.33333333333334
867,6627,2018-03-27,3,8.1,71,0.9,378,3.1,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.36787944117144233,0.0,0,1,0,1,1,6.782012463898184,1,0,0,7,2018-03,663.0895833333333,2,14,41.54425936933711,5,2,10,7.8,0.0,395.0,0.3,7.0,70.0,0.0,1.0,1.0,2.6,109.25000254313152
868,6628,2018-03-27,4,7.8,70,0.3,395,2.6,0.0,0.0,0.0,1,0,1,2018,13,3,1,1.0,0.0,0,0,0,1,1,6.333969068992263,1,0,0,7,2018-03,663.0895833333333,2,14,41.852200354307854,5,2,10,8.0,0.0,439.0,0.8,7.0,63.0,0.0,0.36787944117144233,1.0,1.3,80.33333396911621
869,6629,2018-03-27,5,8.0,63,0.8,439,1.3,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.36787944117144233,0.0,0,0,0,0,1,6.170552560353664,1,0,0,7,2018-03,663.0895833333333,3,21,42.5914958915262,2,2,4,8.1,0.0,415.0,0.6,6.0,66.0,0.1353352832366127,0.0,1.0,2.1,99.91666730244955
870,6630,2018-03-27,6,8.1,66,0.6,415,2.1,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.1353352832366127,1,0,0,0,1,6.490587855287305,1,0,0,6,2018-03,663.0895833333333,3,18,36.169671121384184,2,2,4,8.5,0.0,475.0,0.7,6.0,67.0,0.36787944117144233,0.0,1.0,2.7,239.25000508626303
871,6631,2018-03-27,7,8.5,67,0.7,475,2.7,0.02,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.36787944117144233,1,0,0,0,1,7.06320056635705,2,0,0,6,2018-03,663.0895833333333,3,18,36.97988882420785,2,2,4,9.3,0.0,519.0,0.6,6.0,62.0,1.0,0.0,1.0,2.3,573.25
872,6632,2018-03-27,8,9.3,62,0.6,519,2.3,0.25,0.0,0.0,1,0,1,2018,13,3,1,0.0,1.0,1,0,0,0,1,7.74738925291296,2,0,0,6,2018-03,663.0895833333333,3,18,37.51142329899533,2,2,4,11.6,0.0,498.0,0.8,17.0,51.0,0.36787944117144233,0.0,1.0,1.7,1185.7500101725261
873,6633,2018-03-27,9,11.6,51,0.8,498,1.7,0.84,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.36787944117144233,1,0,0,0,1,9.879152359589284,2,0,0,17,2018-03,663.0895833333333,3,51,105.5802013094191,2,1,2,13.9,0.0,586.0,0.8,16.0,40.0,0.1353352832366127,0.0,1.0,0.5,791.2500203450521
874,6634,2018-03-27,10,13.9,40,0.8,586,0.5,1.6,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.1353352832366127,1,0,0,1,1,11.861606269227487,2,0,0,16,2018-03,663.0895833333333,3,48,101.9731166332322,2,1,2,15.8,0.0,647.0,1.9,16.0,40.0,0.0,0.0,1.0,2.2,537.4166666666667
875,6635,2018-03-27,11,15.8,40,1.9,647,2.2,1.95,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.0,1,0,0,1,1,14.218897396411329,2,0,0,16,2018-03,663.0895833333333,3,48,103.55754071201441,2,1,2,16.7,0.0,620.0,2.4,16.0,47.0,0.0,0.0,1.0,5.3,622.1666717529297
876,6636,2018-03-27,12,16.7,47,2.4,620,5.3,1.76,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.0,1,0,0,1,1,16.092228481977074,2,0,0,16,2018-03,663.0895833333333,3,48,102.8755116486262,2,1,2,18.6,0.0,642.0,2.1,15.0,46.0,0.006737946999085467,0.0,1.0,6.7,762.75
877,6637,2018-03-27,13,18.6,46,2.1,642,6.7,2.54,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.006737946999085467,1,0,0,1,1,18.498045191260225,2,0,0,15,2018-03,663.0895833333333,3,45,96.96882455534941,2,1,2,19.4,0.0,624.0,2.0,15.0,45.0,0.01831563888873418,0.0,1.0,7.1,841.1666768391927
878,6638,2018-03-27,14,19.4,45,2.0,624,7.1,2.05,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.01831563888873418,1,0,0,1,1,19.45083893539013,2,0,0,15,2018-03,663.0895833333333,3,45,96.54225552554142,2,1,2,19.9,0.0,676.0,2.7,16.0,45.0,0.049787068367863944,0.0,1.0,7.6,834.2500203450521
879,6639,2018-03-27,15,19.9,45,2.7,676,7.6,1.79,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.049787068367863944,1,0,0,1,1,20.147222470944776,3,0,0,16,2018-03,663.0895833333333,3,48,104.25908921668743,2,1,2,19.5,0.0,613.0,3.4,16.0,50.0,0.1353352832366127,0.0,0.0,8.7,982.7500203450521
880,6640,2018-03-27,16,19.5,50,3.4,613,8.7,1.6,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.1353352832366127,1,0,0,1,0,20.201129431172625,2,0,0,16,2018-03,663.0895833333333,3,48,102.69383897497939,2,1,2,18.4,0.0,605.0,3.2,16.0,54.0,0.36787944117144233,0.0,0.0,8.9,1132.1666666666667
881,6641,2018-03-27,17,18.4,54,3.2,605,8.9,1.05,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.36787944117144233,1,0,0,0,0,19.18699370171777,2,0,0,16,2018-03,663.0895833333333,3,48,102.48365532849347,2,1,2,16.8,0.0,580.0,3.1,18.0,60.0,1.0,0.0,0.0,8.9,1521.9166666666667
882,6642,2018-03-27,18,16.8,60,3.1,580,8.9,0.46,0.0,0.0,1,0,1,2018,13,3,1,0.0,1.0,1,0,0,0,0,17.586993701717773,2,0,0,18,2018-03,663.0895833333333,3,54,114.53450586372837,2,1,2,15.0,0.0,452.0,2.6,19.0,67.0,0.36787944117144233,0.0,1.0,8.9,1856.5000203450522
883,6643,2018-03-27,19,15.0,67,2.6,452,8.9,0.07,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.36787944117144233,0,0,0,0,1,15.786993701717773,2,0,0,19,2018-03,663.0895833333333,3,57,116.1599614168124,2,1,2,13.9,0.0,385.0,2.4,19.0,72.0,0.1353352832366127,0.0,1.0,8.9,1247.1666666666667
884,6644,2018-03-27,20,13.9,72,2.4,385,8.9,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.1353352832366127,0,1,0,1,1,14.686993701717773,1,0,0,19,2018-03,663.0895833333333,2,38,113.11162335146791,5,1,5,13.4,0.0,325.0,1.5,19.0,73.0,0.049787068367863944,0.0,1.0,8.6,953.2500101725261
885,6645,2018-03-27,21,13.4,73,1.5,325,8.6,0.0,0.0,0.0,1,0,1,2018,13,3,1,0.0,0.049787068367863944,0,1,0,1,1,14.058589096359055,1,0,0,19,2018-03,663.0895833333333,2,38,109.892678464265,5,1,5,12.9,0.0,326.0,1.3,19.0,75.0,0.01831563888873418,1.522997974471263e-08,1.0,8.5,874.9166666666667
886,6646,2018-03-27,22,12.9,75,1.3,326,8.5,0.0,0.0,0.0,1,0,1,2018,13,3,1,1.522997974471263e-08,0.01831563888873418,0,1,0,1,1,13.516308100737051,1,0,0,19,2018-03,663.0895833333333,2,38,109.95105024596745,5,1,5,12.4,0.0,356.0,1.5,19.0,74.0,0.006737946999085467,5.602796437537268e-09,1.0,7.8,762.0833384195964
